"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","TUR","Türkiye","2019","2019",55.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2003","2003",43.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2008","2008",49.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2010","2010",50.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2012","2012",52.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2014","2014",53.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2016","2016",53.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","TUR","Türkiye","2019","2019",57,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2003","2003",43.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2008","2008",47.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2010","2010",49.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2012","2012",52,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2014","2014",53.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2016","2016",53.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","TUR","Türkiye","2019","2019",56.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","1997","1997",47.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","1998","1998",48,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","1999","1999",49.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2000","2000",50.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2001","2001",50.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2002","2002",51,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2003","2003",51.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2004","2004",51.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2005","2005",53,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2006","2006",54.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2007","2007",54.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2008","2008",56,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2009","2009",56.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2010","2010",56.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2011","2011",56.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2012","2012",56.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2013","2013",56.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2014","2014",58.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2015","2015",58,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2016","2016",59.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2017","2017",60,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2018","2018",60.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2019","2019",61.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","USA","United States","2020","2020",62.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","1997","1997",63.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","1998","1998",64.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","1999","1999",66.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2000","2000",65.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2001","2001",67.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2002","2002",68.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2003","2003",68.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2004","2004",68.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2005","2005",68.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2006","2006",68.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2007","2007",70.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2008","2008",69.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2009","2009",71.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2010","2010",70.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2011","2011",70.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2012","2012",71.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2013","2013",70.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2014","2014",71,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2015","2015",70.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2016","2016",71.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2017","2017",71.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2018","2018",72.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2019","2019",71.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","USA","United States","2020","2020",72.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","1997","1997",55.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","1998","1998",56.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","1999","1999",57.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2000","2000",57.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2001","2001",59.1,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2002","2002",59.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2003","2003",59.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2004","2004",60,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2005","2005",60.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2006","2006",61.1,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2007","2007",62.1,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2008","2008",62.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2009","2009",63.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2010","2010",63.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2011","2011",63.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2012","2012",63.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2013","2013",63.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2014","2014",64.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2015","2015",64,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2016","2016",65.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2017","2017",65.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2018","2018",66.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2019","2019",66.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","USA","United States","2020","2020",67.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","CHL","Chile","2000","2000",39.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","CHL","Chile","2006","2006",53,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","CHL","Chile","2009","2009",60.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","CHL","Chile","2015","2015",51.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","CHL","Chile","2021","2021",64.3,"B; D","Break; Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","CHL","Chile","2000","2000",26.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","CHL","Chile","2006","2006",41.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","CHL","Chile","2009","2009",50.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","CHL","Chile","2015","2015",44.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","CHL","Chile","2021","2021",71.3,"B; D","Break; Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","CHL","Chile","2000","2000",33.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","CHL","Chile","2006","2006",47.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","CHL","Chile","2009","2009",55.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","CHL","Chile","2015","2015",48.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","CHL","Chile","2021","2021",67.7,"B; D","Break; Difference in methodology"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","1990","1990",57.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","1992","1992",39.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","1994","1994",44.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","1996","1996",40.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","1998","1998",39,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2000","2000",40.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2002","2002",40.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2004","2004",41.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2006","2006",42.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2008","2008",44.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2010","2010",45.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2012","2012",44.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2014","2014",48.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2016","2016",46,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2018","2018",43.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","EST","Estonia","2020","2020",44.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","1990","1990",57.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","1992","1992",44.8,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","1994","1994",43.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","1996","1996",42.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","1998","1998",43.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2000","2000",43.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2002","2002",45.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2004","2004",45.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2006","2006",52.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2008","2008",56.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2010","2010",53.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2012","2012",54.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2014","2014",57.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2016","2016",59.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2018","2018",60.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","EST","Estonia","2020","2020",62.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","1990","1990",57.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","1992","1992",41.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","1994","1994",43.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","1996","1996",41.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","1998","1998",40.8,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2000","2000",41.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2002","2002",42.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2004","2004",43.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2006","2006",46.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2008","2008",49.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2010","2010",48.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2012","2012",48.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2014","2014",52,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2016","2016",51.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2018","2018",50.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","EST","Estonia","2020","2020",51.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","IDN","Indonesia","1993","1993",13,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","IDN","Indonesia","2014","2014",25,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2002","2002",38,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2004","2004",40.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2006","2006",38.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2008","2008",43.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2010","2010",42.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2013","2013",44.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2014","2014",48.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2016","2016",46.7,"B","Break"
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2017","2017",42.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2019","2019",50.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","ISR","Israel","2020","2020",49.1,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2002","2002",50.3,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2004","2004",48.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2006","2006",50.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2008","2008",52.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2010","2010",57.2,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2013","2013",58.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2014","2014",60.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2016","2016",59.3,"B","Break"
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2017","2017",57.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2019","2019",61.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","ISR","Israel","2020","2020",60.3,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2002","2002",43.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2004","2004",44.2,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2006","2006",44.1,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2008","2008",47.7,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2010","2010",49.8,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2013","2013",51.8,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2014","2014",54.5,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2016","2016",53.1,"B","Break"
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2017","2017",50.1,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2019","2019",56,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","ISR","Israel","2020","2020",54.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","RUS","Russia","2005","2005",45.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","RUS","Russia","2005","2005",49.9,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","RUS","Russia","2005","2005",47.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SVN","Slovenia","2007","2007",45.4,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SVN","Slovenia","2014","2014",47.6,,
"BODYVBSR","Overweight or obese population, self-reported","PERWOMTF","% of females","SVN","Slovenia","2019","2019",48.5,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SVN","Slovenia","2007","2007",64.9,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SVN","Slovenia","2014","2014",63.7,,
"BODYVBSR","Overweight or obese population, self-reported","PERMANTH","% of males","SVN","Slovenia","2019","2019",64.4,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SVN","Slovenia","2007","2007",55.1,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SVN","Slovenia","2014","2014",55.6,,
"BODYVBSR","Overweight or obese population, self-reported","TOTPOPTX","% of total population","SVN","Slovenia","2019","2019",56.5,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","AUS","Australia","1995","1995",30.3,"B; D","Break; Difference in methodology"
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","AUS","Australia","2007","2007",31,"D","Difference in methodology"
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","AUS","Australia","2011","2011",28,"D","Difference in methodology"
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","AUS","Australia","2014","2014",28.8,"D","Difference in methodology"
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","AUS","Australia","2017","2017",29,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","AUS","Australia","1995","1995",48.1,"B; D","Break; Difference in methodology"
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","AUS","Australia","2007","2007",42.2,"D","Difference in methodology"
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","AUS","Australia","2011","2011",41.9,"D","Difference in methodology"
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","AUS","Australia","2014","2014",42.4,"D","Difference in methodology"
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","AUS","Australia","2017","2017",40.9,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","AUS","Australia","1995","1995",39.4,"B; D","Break; Difference in methodology"
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","AUS","Australia","2007","2007",36.7,"D","Difference in methodology"
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","AUS","Australia","2011","2011",35,"D","Difference in methodology"
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","AUS","Australia","2014","2014",35.5,"D","Difference in methodology"
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","AUS","Australia","2017","2017",34.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","BEL","Belgium","2014","2014",27.2,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","BEL","Belgium","2018","2018",29.1,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","BEL","Belgium","2014","2014",37.4,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","BEL","Belgium","2018","2018",39.7,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","BEL","Belgium","2014","2014",32.4,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","BEL","Belgium","2018","2018",34.2,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CAN","Canada","2004","2004",29,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CAN","Canada","2005","2005",28.4,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CAN","Canada","2008","2008",30.8,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CAN","Canada","2011","2011",28.6,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CAN","Canada","2013","2013",28,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CAN","Canada","2015","2015",32.2,"B","Break"
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CAN","Canada","2017","2017",28.5,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CAN","Canada","2019","2019",31.4,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CAN","Canada","2004","2004",40.6,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CAN","Canada","2005","2005",39.8,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CAN","Canada","2008","2008",40.9,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CAN","Canada","2011","2011",39.8,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CAN","Canada","2013","2013",43.3,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CAN","Canada","2015","2015",39.9,"B","Break"
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CAN","Canada","2017","2017",38.4,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CAN","Canada","2019","2019",39.6,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CAN","Canada","2004","2004",34.4,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CAN","Canada","2005","2005",34.1,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CAN","Canada","2008","2008",35.8,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CAN","Canada","2011","2011",34.2,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CAN","Canada","2013","2013",35.6,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CAN","Canada","2015","2015",36.1,"B","Break"
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CAN","Canada","2017","2017",33.5,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CAN","Canada","2019","2019",35.5,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CZE","Czech Republic","2000","2000",27,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CZE","Czech Republic","2005","2005",29,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CZE","Czech Republic","2008","2008",28,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","CZE","Czech Republic","2010","2010",28,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CZE","Czech Republic","2000","2000",35,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CZE","Czech Republic","2005","2005",42,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CZE","Czech Republic","2008","2008",41,,
"BODYOVMS","Overweight population, measured","PERMANTH","% of males","CZE","Czech Republic","2010","2010",40,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CZE","Czech Republic","2000","2000",31,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CZE","Czech Republic","2005","2005",35,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CZE","Czech Republic","2008","2008",34,,
"BODYOVMS","Overweight population, measured","TOTPOPTX","% of total population","CZE","Czech Republic","2010","2010",34,,
"BODYOVMS","Overweight population, measured","PERWOMTF","% of females","FIN","Finland","2000","2000",35.3,,
